,item,a,b,start,end,passage,condition,first_mention,mentions_start,mentions_end,stim_number,knowledge_cue
643,book,James,Cameron,table,bed,"James is reading a book near the bed. When James is done, James puts the book on the table. Cameron comes into the room. Cameron moves the book from the table to a bed. James looks for the book on the [MASK] .",True belief,End,2,2,1,Implicit
644,book,James,Cameron,table,desk,"James is reading a book near the desk. When James is done, James puts the book on the table. Cameron comes into the room. Cameron moves the book from the table to a desk. James looks for the book on the [MASK] .",True belief,End,2,2,1,Implicit
645,book,James,Cameron,desk,table,"James is reading a book near the table. When James is done, James puts the book on the desk. Cameron comes into the room. Cameron moves the book from the desk to a table. James looks for the book on the [MASK] .",True belief,End,2,2,1,Implicit
646,book,James,Cameron,desk,bed,"James is reading a book near the bed. When James is done, James puts the book on the desk. Cameron comes into the room. Cameron moves the book from the desk to a bed. James looks for the book on the [MASK] .",True belief,End,2,2,1,Implicit
647,book,James,Cameron,bed,desk,"James is reading a book near the desk. When James is done, James puts the book on the bed. Cameron comes into the room. Cameron moves the book from the bed to a desk. James looks for the book on the [MASK] .",True belief,End,2,2,1,Implicit
648,magazine,Lisa,Cameron,bed,table,"Lisa is reading a magazine near the table. When Lisa is done, Lisa puts the magazine on the bed. Cameron comes into the room. Cameron moves the magazine from the bed to a table. Lisa looks for the magazine on the [MASK] .",True belief,End,2,2,1,Implicit
649,magazine,Lisa,Cameron,table,bed,"Lisa is reading a magazine near the bed. When Lisa is done, Lisa puts the magazine on the table. Cameron comes into the room. Cameron moves the magazine from the table to a bed. Lisa looks for the magazine on the [MASK] .",True belief,End,2,2,1,Implicit
650,magazine,Lisa,Cameron,table,desk,"Lisa is reading a magazine near the desk. When Lisa is done, Lisa puts the magazine on the table. Cameron comes into the room. Cameron moves the magazine from the table to a desk. Lisa looks for the magazine on the [MASK] .",True belief,End,2,2,1,Implicit
651,magazine,Lisa,Cameron,desk,table,"Lisa is reading a magazine near the table. When Lisa is done, Lisa puts the magazine on the desk. Cameron comes into the room. Cameron moves the magazine from the desk to a table. Lisa looks for the magazine on the [MASK] .",True belief,End,2,2,1,Implicit
652,magazine,Lisa,Cameron,desk,bed,"Lisa is reading a magazine near the bed. When Lisa is done, Lisa puts the magazine on the desk. Cameron comes into the room. Cameron moves the magazine from the desk to a bed. Lisa looks for the magazine on the [MASK] .",True belief,End,2,2,1,Implicit
653,magazine,Lisa,Cameron,bed,desk,"Lisa is reading a magazine near the desk. When Lisa is done, Lisa puts the magazine on the bed. Cameron comes into the room. Cameron moves the magazine from the bed to a desk. Lisa looks for the magazine on the [MASK] .",True belief,End,2,2,1,Implicit
654,magazine,Lisa,Sean,bed,table,"Lisa is reading a magazine near the table. When Lisa is done, Lisa puts the magazine on the bed. Sean comes into the room. Sean moves the magazine from the bed to a table. Lisa looks for the magazine on the [MASK] .",True belief,End,2,2,1,Implicit
655,magazine,Lisa,Sean,table,bed,"Lisa is reading a magazine near the bed. When Lisa is done, Lisa puts the magazine on the table. Sean comes into the room. Sean moves the magazine from the table to a bed. Lisa looks for the magazine on the [MASK] .",True belief,End,2,2,1,Implicit
656,magazine,Lisa,Sean,table,desk,"Lisa is reading a magazine near the desk. When Lisa is done, Lisa puts the magazine on the table. Sean comes into the room. Sean moves the magazine from the table to a desk. Lisa looks for the magazine on the [MASK] .",True belief,End,2,2,1,Implicit
657,magazine,Lisa,Sean,desk,table,"Lisa is reading a magazine near the table. When Lisa is done, Lisa puts the magazine on the desk. Sean comes into the room. Sean moves the magazine from the desk to a table. Lisa looks for the magazine on the [MASK] .",True belief,End,2,2,1,Implicit
658,magazine,Lisa,Sean,desk,bed,"Lisa is reading a magazine near the bed. When Lisa is done, Lisa puts the magazine on the desk. Sean comes into the room. Sean moves the magazine from the desk to a bed. Lisa looks for the magazine on the [MASK] .",True belief,End,2,2,1,Implicit
659,magazine,Lisa,Sean,bed,desk,"Lisa is reading a magazine near the desk. When Lisa is done, Lisa puts the magazine on the bed. Sean comes into the room. Sean moves the magazine from the bed to a desk. Lisa looks for the magazine on the [MASK] .",True belief,End,2,2,1,Implicit
660,magazine,Cameron,Pamela,bed,table,"Cameron is reading a magazine near the table. When Cameron is done, Cameron puts the magazine on the bed. Pamela comes into the room. Pamela moves the magazine from the bed to a table. Cameron looks for the magazine on the [MASK] .",True belief,End,2,2,1,Implicit
661,magazine,Cameron,Pamela,table,bed,"Cameron is reading a magazine near the bed. When Cameron is done, Cameron puts the magazine on the table. Pamela comes into the room. Pamela moves the magazine from the table to a bed. Cameron looks for the magazine on the [MASK] .",True belief,End,2,2,1,Implicit
662,magazine,Cameron,Pamela,table,desk,"Cameron is reading a magazine near the desk. When Cameron is done, Cameron puts the magazine on the table. Pamela comes into the room. Pamela moves the magazine from the table to a desk. Cameron looks for the magazine on the [MASK] .",True belief,End,2,2,1,Implicit
663,magazine,Cameron,Pamela,desk,table,"Cameron is reading a magazine near the table. When Cameron is done, Cameron puts the magazine on the desk. Pamela comes into the room. Pamela moves the magazine from the desk to a table. Cameron looks for the magazine on the [MASK] .",True belief,End,2,2,1,Implicit
664,magazine,Cameron,Pamela,desk,bed,"Cameron is reading a magazine near the bed. When Cameron is done, Cameron puts the magazine on the desk. Pamela comes into the room. Pamela moves the magazine from the desk to a bed. Cameron looks for the magazine on the [MASK] .",True belief,End,2,2,1,Implicit
665,magazine,Cameron,Pamela,bed,desk,"Cameron is reading a magazine near the desk. When Cameron is done, Cameron puts the magazine on the bed. Pamela comes into the room. Pamela moves the magazine from the bed to a desk. Cameron looks for the magazine on the [MASK] .",True belief,End,2,2,1,Implicit
666,magazine,Cameron,Emily,bed,table,"Cameron is reading a magazine near the table. When Cameron is done, Cameron puts the magazine on the bed. Emily comes into the room. Emily moves the magazine from the bed to a table. Cameron looks for the magazine on the [MASK] .",True belief,End,2,2,1,Implicit
667,magazine,Cameron,Emily,table,bed,"Cameron is reading a magazine near the bed. When Cameron is done, Cameron puts the magazine on the table. Emily comes into the room. Emily moves the magazine from the table to a bed. Cameron looks for the magazine on the [MASK] .",True belief,End,2,2,1,Implicit
668,magazine,Cameron,Emily,table,desk,"Cameron is reading a magazine near the desk. When Cameron is done, Cameron puts the magazine on the table. Emily comes into the room. Emily moves the magazine from the table to a desk. Cameron looks for the magazine on the [MASK] .",True belief,End,2,2,1,Implicit
669,magazine,Cameron,Emily,desk,table,"Cameron is reading a magazine near the table. When Cameron is done, Cameron puts the magazine on the desk. Emily comes into the room. Emily moves the magazine from the desk to a table. Cameron looks for the magazine on the [MASK] .",True belief,End,2,2,1,Implicit
670,magazine,Cameron,Emily,desk,bed,"Cameron is reading a magazine near the bed. When Cameron is done, Cameron puts the magazine on the desk. Emily comes into the room. Emily moves the magazine from the desk to a bed. Cameron looks for the magazine on the [MASK] .",True belief,End,2,2,1,Implicit
671,magazine,Cameron,Emily,bed,desk,"Cameron is reading a magazine near the desk. When Cameron is done, Cameron puts the magazine on the bed. Emily comes into the room. Emily moves the magazine from the bed to a desk. Cameron looks for the magazine on the [MASK] .",True belief,End,2,2,1,Implicit
672,book,Catherine,Cameron,bed,table,"Catherine is reading a book. When Catherine is done, Catherine puts the book on the bed. Catherine leaves to get something to eat in the kitchen. Cameron comes in and moves the book to a table. Then Catherine comes back into the room. Catherine looks for the book on the [MASK] .",False belief,Start,1,1,1,Implicit
673,book,Catherine,Cameron,table,bed,"Catherine is reading a book. When Catherine is done, Catherine puts the book on the table. Catherine leaves to get something to eat in the kitchen. Cameron comes in and moves the book to a bed. Then Catherine comes back into the room. Catherine looks for the book on the [MASK] .",False belief,Start,1,1,1,Implicit
674,book,Catherine,Cameron,table,desk,"Catherine is reading a book. When Catherine is done, Catherine puts the book on the table. Catherine leaves to get something to eat in the kitchen. Cameron comes in and moves the book to a desk. Then Catherine comes back into the room. Catherine looks for the book on the [MASK] .",False belief,Start,1,1,1,Implicit
675,book,Catherine,Cameron,desk,table,"Catherine is reading a book. When Catherine is done, Catherine puts the book on the desk. Catherine leaves to get something to eat in the kitchen. Cameron comes in and moves the book to a table. Then Catherine comes back into the room. Catherine looks for the book on the [MASK] .",False belief,Start,1,1,1,Implicit
676,book,Catherine,Cameron,desk,bed,"Catherine is reading a book. When Catherine is done, Catherine puts the book on the desk. Catherine leaves to get something to eat in the kitchen. Cameron comes in and moves the book to a bed. Then Catherine comes back into the room. Catherine looks for the book on the [MASK] .",False belief,Start,1,1,1,Implicit
677,book,Catherine,Cameron,bed,desk,"Catherine is reading a book. When Catherine is done, Catherine puts the book on the bed. Catherine leaves to get something to eat in the kitchen. Cameron comes in and moves the book to a desk. Then Catherine comes back into the room. Catherine looks for the book on the [MASK] .",False belief,Start,1,1,1,Implicit
