,Unnamed: 0,item,a,b,start,end,passage,condition,first_mention,mentions_start,mentions_end,stim_number,knowledge_cue,log_odds
575,575,magazine,James,Marta,bed,desk,"James is reading a magazine. When James is done, James puts the magazine on the bed. Marta comes into the room. Marta moves the magazine from the bed to a desk. James looks for the magazine on the [MASK] .",True belief,Start,2,1,1,Implicit,3.4211296776816287
576,576,book,Sonja,Pamela,bed,table,"Sonja is reading a book near the table. When Sonja is done, Sonja puts the book on the bed. Sonja leaves to get something to eat in the kitchen. Pamela comes in and moves the book from the bed to a table. Then Sonja comes back into the room. Sonja looks for the book on the [MASK] .",False belief,End,2,2,1,Implicit,6.358757990441716
577,577,book,Sonja,Pamela,table,bed,"Sonja is reading a book near the bed. When Sonja is done, Sonja puts the book on the table. Sonja leaves to get something to eat in the kitchen. Pamela comes in and moves the book from the table to a bed. Then Sonja comes back into the room. Sonja looks for the book on the [MASK] .",False belief,End,2,2,1,Implicit,9.162805612068162
578,578,book,Sonja,Pamela,table,desk,"Sonja is reading a book near the desk. When Sonja is done, Sonja puts the book on the table. Sonja leaves to get something to eat in the kitchen. Pamela comes in and moves the book from the table to a desk. Then Sonja comes back into the room. Sonja looks for the book on the [MASK] .",False belief,End,2,2,1,Implicit,10.235330531718825
579,579,book,Sonja,Pamela,desk,table,"Sonja is reading a book near the table. When Sonja is done, Sonja puts the book on the desk. Sonja leaves to get something to eat in the kitchen. Pamela comes in and moves the book from the desk to a table. Then Sonja comes back into the room. Sonja looks for the book on the [MASK] .",False belief,End,2,2,1,Implicit,-1.0332412688547914
580,580,book,Sonja,Pamela,desk,bed,"Sonja is reading a book near the bed. When Sonja is done, Sonja puts the book on the desk. Sonja leaves to get something to eat in the kitchen. Pamela comes in and moves the book from the desk to a bed. Then Sonja comes back into the room. Sonja looks for the book on the [MASK] .",False belief,End,2,2,1,Implicit,4.9231653133843505
581,581,book,Sonja,Pamela,bed,desk,"Sonja is reading a book near the desk. When Sonja is done, Sonja puts the book on the bed. Sonja leaves to get something to eat in the kitchen. Pamela comes in and moves the book from the bed to a desk. Then Sonja comes back into the room. Sonja looks for the book on the [MASK] .",False belief,End,2,2,1,Implicit,5.933534623370524
582,582,book,Sonja,Antonio,bed,table,"Sonja is reading a book near the table. When Sonja is done, Sonja puts the book on the bed. Sonja leaves to get something to eat in the kitchen. Antonio comes in and moves the book from the bed to a table. Then Sonja comes back into the room. Sonja looks for the book on the [MASK] .",False belief,End,2,2,1,Implicit,5.862484013822526
583,583,book,Sonja,Antonio,table,bed,"Sonja is reading a book near the bed. When Sonja is done, Sonja puts the book on the table. Sonja leaves to get something to eat in the kitchen. Antonio comes in and moves the book from the table to a bed. Then Sonja comes back into the room. Sonja looks for the book on the [MASK] .",False belief,End,2,2,1,Implicit,8.658280308513996
584,584,book,Sonja,Antonio,table,desk,"Sonja is reading a book near the desk. When Sonja is done, Sonja puts the book on the table. Sonja leaves to get something to eat in the kitchen. Antonio comes in and moves the book from the table to a desk. Then Sonja comes back into the room. Sonja looks for the book on the [MASK] .",False belief,End,2,2,1,Implicit,10.057191783152227
585,585,book,Sonja,Antonio,desk,table,"Sonja is reading a book near the table. When Sonja is done, Sonja puts the book on the desk. Sonja leaves to get something to eat in the kitchen. Antonio comes in and moves the book from the desk to a table. Then Sonja comes back into the room. Sonja looks for the book on the [MASK] .",False belief,End,2,2,1,Implicit,-1.0087661598417141
586,586,book,Sonja,Antonio,desk,bed,"Sonja is reading a book near the bed. When Sonja is done, Sonja puts the book on the desk. Sonja leaves to get something to eat in the kitchen. Antonio comes in and moves the book from the desk to a bed. Then Sonja comes back into the room. Sonja looks for the book on the [MASK] .",False belief,End,2,2,1,Implicit,4.9895295591696485
587,587,book,Sonja,Antonio,bed,desk,"Sonja is reading a book near the desk. When Sonja is done, Sonja puts the book on the bed. Sonja leaves to get something to eat in the kitchen. Antonio comes in and moves the book from the bed to a desk. Then Sonja comes back into the room. Sonja looks for the book on the [MASK] .",False belief,End,2,2,1,Implicit,5.508099573019864
588,588,book,Ben,Cameron,bed,table,"Ben is reading a book near the table. When Ben is done, Ben puts the book on the bed. Ben leaves to get something to eat in the kitchen. Cameron comes in and moves the book from the bed to a table. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,End,2,2,1,Implicit,0.7958850911083202
589,589,book,Ben,Cameron,table,bed,"Ben is reading a book near the bed. When Ben is done, Ben puts the book on the table. Ben leaves to get something to eat in the kitchen. Cameron comes in and moves the book from the table to a bed. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,End,2,2,1,Implicit,5.432922364358621
590,590,book,Ben,Cameron,table,desk,"Ben is reading a book near the desk. When Ben is done, Ben puts the book on the table. Ben leaves to get something to eat in the kitchen. Cameron comes in and moves the book from the table to a desk. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,End,2,2,1,Implicit,4.909883512910051
591,591,book,Ben,Cameron,desk,table,"Ben is reading a book near the table. When Ben is done, Ben puts the book on the desk. Ben leaves to get something to eat in the kitchen. Cameron comes in and moves the book from the desk to a table. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,End,2,2,1,Implicit,-2.84323406809393
592,592,book,Ben,Cameron,desk,bed,"Ben is reading a book near the bed. When Ben is done, Ben puts the book on the desk. Ben leaves to get something to eat in the kitchen. Cameron comes in and moves the book from the desk to a bed. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,End,2,2,1,Implicit,2.8258056699624636
593,593,book,Ben,Cameron,bed,desk,"Ben is reading a book near the desk. When Ben is done, Ben puts the book on the bed. Ben leaves to get something to eat in the kitchen. Cameron comes in and moves the book from the bed to a desk. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,End,2,2,1,Implicit,4.644758178221946
594,594,book,Ben,Tyler,bed,table,"Ben is reading a book near the table. When Ben is done, Ben puts the book on the bed. Ben leaves to get something to eat in the kitchen. Tyler comes in and moves the book from the bed to a table. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,End,2,2,1,Implicit,0.6503943917854534
595,595,book,Ben,Tyler,table,bed,"Ben is reading a book near the bed. When Ben is done, Ben puts the book on the table. Ben leaves to get something to eat in the kitchen. Tyler comes in and moves the book from the table to a bed. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,End,2,2,1,Implicit,4.9622984116057385
596,596,book,Ben,Tyler,table,desk,"Ben is reading a book near the desk. When Ben is done, Ben puts the book on the table. Ben leaves to get something to eat in the kitchen. Tyler comes in and moves the book from the table to a desk. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,End,2,2,1,Implicit,4.025209476630459
597,597,book,Ben,Tyler,desk,table,"Ben is reading a book near the table. When Ben is done, Ben puts the book on the desk. Ben leaves to get something to eat in the kitchen. Tyler comes in and moves the book from the desk to a table. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,End,2,2,1,Implicit,-2.3386154026671764
598,598,book,Ben,Tyler,desk,bed,"Ben is reading a book near the bed. When Ben is done, Ben puts the book on the desk. Ben leaves to get something to eat in the kitchen. Tyler comes in and moves the book from the desk to a bed. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,End,2,2,1,Implicit,2.766077072445901
599,599,book,Ben,Tyler,bed,desk,"Ben is reading a book near the desk. When Ben is done, Ben puts the book on the bed. Ben leaves to get something to eat in the kitchen. Tyler comes in and moves the book from the bed to a desk. Then Ben comes back into the room. Ben looks for the book on the [MASK] .",False belief,End,2,2,1,Implicit,3.783726677794548
600,600,magazine,Sonja,Marta,bed,table,"Sonja is reading a magazine near the table. When Sonja is done, Sonja puts the magazine on the bed. Sonja leaves to get something to eat in the kitchen. Marta comes in and moves the magazine from the bed to a table. Then Sonja comes back into the room. Sonja looks for the magazine on the [MASK] .",False belief,End,2,2,1,Implicit,3.974606439182833
601,601,magazine,Sonja,Marta,table,bed,"Sonja is reading a magazine near the bed. When Sonja is done, Sonja puts the magazine on the table. Sonja leaves to get something to eat in the kitchen. Marta comes in and moves the magazine from the table to a bed. Then Sonja comes back into the room. Sonja looks for the magazine on the [MASK] .",False belief,End,2,2,1,Implicit,12.173067017670165
602,602,magazine,Sonja,Marta,table,desk,"Sonja is reading a magazine near the desk. When Sonja is done, Sonja puts the magazine on the table. Sonja leaves to get something to eat in the kitchen. Marta comes in and moves the magazine from the table to a desk. Then Sonja comes back into the room. Sonja looks for the magazine on the [MASK] .",False belief,End,2,2,1,Implicit,10.096402144285404
603,603,magazine,Sonja,Marta,desk,table,"Sonja is reading a magazine near the table. When Sonja is done, Sonja puts the magazine on the desk. Sonja leaves to get something to eat in the kitchen. Marta comes in and moves the magazine from the desk to a table. Then Sonja comes back into the room. Sonja looks for the magazine on the [MASK] .",False belief,End,2,2,1,Implicit,-1.7384185927723683
604,604,magazine,Sonja,Marta,desk,bed,"Sonja is reading a magazine near the bed. When Sonja is done, Sonja puts the magazine on the desk. Sonja leaves to get something to eat in the kitchen. Marta comes in and moves the magazine from the desk to a bed. Then Sonja comes back into the room. Sonja looks for the magazine on the [MASK] .",False belief,End,2,2,1,Implicit,4.404771823777786
605,605,magazine,Sonja,Marta,bed,desk,"Sonja is reading a magazine near the desk. When Sonja is done, Sonja puts the magazine on the bed. Sonja leaves to get something to eat in the kitchen. Marta comes in and moves the magazine from the bed to a desk. Then Sonja comes back into the room. Sonja looks for the magazine on the [MASK] .",False belief,End,2,2,1,Implicit,5.779770855481588
606,606,magazine,Sonja,James,bed,table,"Sonja is reading a magazine near the table. When Sonja is done, Sonja puts the magazine on the bed. Sonja leaves to get something to eat in the kitchen. James comes in and moves the magazine from the bed to a table. Then Sonja comes back into the room. Sonja looks for the magazine on the [MASK] .",False belief,End,2,2,1,Implicit,3.4986037937720744
