,Unnamed: 0,Item,Condition,Condition code,Scenario,Modified,First_mention,Recent_mention,prior_mentions_start,prior_mentions_end,num_sentences,probability,belief,consistency,final_word,masked_passages
993,993,50,3,FB-C,"Amy bought the plasters and put them in the bathroom.  While Amy was preoccupied, James moved the plasters to the kitchen. Amy was near the bathroom. When Amy wanted to use a plaster she looked in the bathroom.",Yes,Start,Start,2,1,4,0.7741971611976624,FB,C,bathroom,"Amy bought the plasters and put them in the bathroom.  While Amy was preoccupied, James moved the plasters to the kitchen. Amy was near the bathroom. When Amy wanted to use a plaster she looked in the [MASK] ."
994,994,50,3,FB-C,"Amy bought the plasters and put them in the bathroom.  While Amy was preoccupied, James moved the plasters to the kitchen. Amy was near the kitchen. When Amy wanted to use a plaster she looked in the bathroom.",Yes,Start,End,1,2,4,0.6094467043876648,FB,C,bathroom,"Amy bought the plasters and put them in the bathroom.  While Amy was preoccupied, James moved the plasters to the kitchen. Amy was near the kitchen. When Amy wanted to use a plaster she looked in the [MASK] ."
995,995,50,4,FB-IC,"Amy bought the plasters and put them in the bathroom.  While Amy was preoccupied, James moved the plasters to the kitchen. When Amy wanted to use a plaster she looked in the kitchen.",No,Start,End,1,1,3,0.028619116172194477,FB,IC,kitchen,"Amy bought the plasters and put them in the bathroom.  While Amy was preoccupied, James moved the plasters to the kitchen. When Amy wanted to use a plaster she looked in the [MASK] ."
996,996,50,4,FB-IC,"Amy passed by the kitchen. Amy bought the plasters and put them in the bathroom.  While Amy was preoccupied, James moved the plasters to the kitchen. When Amy wanted to use a plaster she looked in the kitchen.",Yes,End,End,1,2,4,0.0109336394816637,FB,IC,kitchen,"Amy passed by the kitchen. Amy bought the plasters and put them in the bathroom.  While Amy was preoccupied, James moved the plasters to the kitchen. When Amy wanted to use a plaster she looked in the [MASK] ."
997,997,50,4,FB-IC,"Amy passed by the bathroom. Amy bought the plasters and put them in the bathroom.  While Amy was preoccupied, James moved the plasters to the kitchen. When Amy wanted to use a plaster she looked in the kitchen.",Yes,Start,End,2,1,4,0.027900924906134602,FB,IC,kitchen,"Amy passed by the bathroom. Amy bought the plasters and put them in the bathroom.  While Amy was preoccupied, James moved the plasters to the kitchen. When Amy wanted to use a plaster she looked in the [MASK] ."
998,998,50,4,FB-IC,"Amy bought the plasters and put them in the bathroom.  While Amy was preoccupied, James moved the plasters to the kitchen. Amy was near the bathroom. When Amy wanted to use a plaster she looked in the kitchen.",Yes,Start,Start,2,1,4,0.005323400255292655,FB,IC,kitchen,"Amy bought the plasters and put them in the bathroom.  While Amy was preoccupied, James moved the plasters to the kitchen. Amy was near the bathroom. When Amy wanted to use a plaster she looked in the [MASK] ."
999,999,50,4,FB-IC,"Amy bought the plasters and put them in the bathroom.  While Amy was preoccupied, James moved the plasters to the kitchen. Amy was near the kitchen. When Amy wanted to use a plaster she looked in the kitchen.",Yes,Start,End,1,2,4,0.113667756319046,FB,IC,kitchen,"Amy bought the plasters and put them in the bathroom.  While Amy was preoccupied, James moved the plasters to the kitchen. Amy was near the kitchen. When Amy wanted to use a plaster she looked in the [MASK] ."
1000,1000,51,1,TB-C,"Markus returned from his run and hung his sweaty t-shirt in the wardrobe.  Later, Markus spied Ulla move the t-shirt to the sink. When Markus wanted to retrieve his t-shirt he looked in the sink.",No,Start,End,1,1,3,0.02574622258543969,TB,C,sink,"Markus returned from his run and hung his sweaty t-shirt in the wardrobe.  Later, Markus spied Ulla move the t-shirt to the sink. When Markus wanted to retrieve his t-shirt he looked in the [MASK] ."
1001,1001,51,1,TB-C,"Markus passed by the sink. Markus returned from his run and hung his sweaty t-shirt in the wardrobe.  Later, Markus spied Ulla move the t-shirt to the sink. When Markus wanted to retrieve his t-shirt he looked in the sink.",Yes,End,End,1,2,4,0.021101882681250576,TB,C,sink,"Markus passed by the sink. Markus returned from his run and hung his sweaty t-shirt in the wardrobe.  Later, Markus spied Ulla move the t-shirt to the sink. When Markus wanted to retrieve his t-shirt he looked in the [MASK] ."
1002,1002,51,1,TB-C,"Markus passed by the wardrobe. Markus returned from his run and hung his sweaty t-shirt in the wardrobe.  Later, Markus spied Ulla move the t-shirt to the sink. When Markus wanted to retrieve his t-shirt he looked in the sink.",Yes,Start,End,2,1,4,0.27976974844932556,TB,C,sink,"Markus passed by the wardrobe. Markus returned from his run and hung his sweaty t-shirt in the wardrobe.  Later, Markus spied Ulla move the t-shirt to the sink. When Markus wanted to retrieve his t-shirt he looked in the [MASK] ."
1003,1003,51,1,TB-C,"Markus returned from his run and hung his sweaty t-shirt in the wardrobe.  Later, Markus spied Ulla move the t-shirt to the sink. Markus was near the wardrobe. When Markus wanted to retrieve his t-shirt he looked in the sink.",Yes,Start,Start,2,1,4,0.006444199476391077,TB,C,sink,"Markus returned from his run and hung his sweaty t-shirt in the wardrobe.  Later, Markus spied Ulla move the t-shirt to the sink. Markus was near the wardrobe. When Markus wanted to retrieve his t-shirt he looked in the [MASK] ."
1004,1004,51,1,TB-C,"Markus returned from his run and hung his sweaty t-shirt in the wardrobe.  Later, Markus spied Ulla move the t-shirt to the sink. Markus was near the sink. When Markus wanted to retrieve his t-shirt he looked in the sink.",Yes,Start,End,1,2,4,0.11687423288822177,TB,C,sink,"Markus returned from his run and hung his sweaty t-shirt in the wardrobe.  Later, Markus spied Ulla move the t-shirt to the sink. Markus was near the sink. When Markus wanted to retrieve his t-shirt he looked in the [MASK] ."
1005,1005,51,2,TB-IC,"Markus returned from his run and hung his sweaty t-shirt in the wardrobe.  Later, Markus spied Ulla move the t-shirt to the sink. When Markus wanted to retrieve his t-shirt he looked in the wardrobe.",No,Start,End,1,1,3,0.08032910525798798,TB,IC,wardrobe,"Markus returned from his run and hung his sweaty t-shirt in the wardrobe.  Later, Markus spied Ulla move the t-shirt to the sink. When Markus wanted to retrieve his t-shirt he looked in the [MASK] ."
1006,1006,51,2,TB-IC,"Markus passed by the sink. Markus returned from his run and hung his sweaty t-shirt in the wardrobe.  Later, Markus spied Ulla move the t-shirt to the sink. When Markus wanted to retrieve his t-shirt he looked in the wardrobe.",Yes,End,End,1,2,4,0.18831990659236908,TB,IC,wardrobe,"Markus passed by the sink. Markus returned from his run and hung his sweaty t-shirt in the wardrobe.  Later, Markus spied Ulla move the t-shirt to the sink. When Markus wanted to retrieve his t-shirt he looked in the [MASK] ."
1007,1007,51,2,TB-IC,"Markus passed by the wardrobe. Markus returned from his run and hung his sweaty t-shirt in the wardrobe.  Later, Markus spied Ulla move the t-shirt to the sink. When Markus wanted to retrieve his t-shirt he looked in the wardrobe.",Yes,Start,End,2,1,4,0.0035025938414037228,TB,IC,wardrobe,"Markus passed by the wardrobe. Markus returned from his run and hung his sweaty t-shirt in the wardrobe.  Later, Markus spied Ulla move the t-shirt to the sink. When Markus wanted to retrieve his t-shirt he looked in the [MASK] ."
1008,1008,51,2,TB-IC,"Markus returned from his run and hung his sweaty t-shirt in the wardrobe.  Later, Markus spied Ulla move the t-shirt to the sink. Markus was near the wardrobe. When Markus wanted to retrieve his t-shirt he looked in the wardrobe.",Yes,Start,Start,2,1,4,0.08881129324436189,TB,IC,wardrobe,"Markus returned from his run and hung his sweaty t-shirt in the wardrobe.  Later, Markus spied Ulla move the t-shirt to the sink. Markus was near the wardrobe. When Markus wanted to retrieve his t-shirt he looked in the [MASK] ."
1009,1009,51,2,TB-IC,"Markus returned from his run and hung his sweaty t-shirt in the wardrobe.  Later, Markus spied Ulla move the t-shirt to the sink. Markus was near the sink. When Markus wanted to retrieve his t-shirt he looked in the wardrobe.",Yes,Start,End,1,2,4,0.006520878523588181,TB,IC,wardrobe,"Markus returned from his run and hung his sweaty t-shirt in the wardrobe.  Later, Markus spied Ulla move the t-shirt to the sink. Markus was near the sink. When Markus wanted to retrieve his t-shirt he looked in the [MASK] ."
1010,1010,51,3,FB-C,"Markus returned from his run and hung his sweaty t-shirt in the wardrobe.  While Markus was showering, Ulla moved the t-shirt to the sink. When Markus wanted to retrieve his t-shirt he looked in the wardrobe.",No,Start,End,1,1,3,0.03257196769118309,FB,C,wardrobe,"Markus returned from his run and hung his sweaty t-shirt in the wardrobe.  While Markus was showering, Ulla moved the t-shirt to the sink. When Markus wanted to retrieve his t-shirt he looked in the [MASK] ."
1011,1011,51,3,FB-C,"Markus passed by the sink. Markus returned from his run and hung his sweaty t-shirt in the wardrobe.  While Markus was showering, Ulla moved the t-shirt to the sink. When Markus wanted to retrieve his t-shirt he looked in the wardrobe.",Yes,End,End,1,2,4,0.26791006326675415,FB,C,wardrobe,"Markus passed by the sink. Markus returned from his run and hung his sweaty t-shirt in the wardrobe.  While Markus was showering, Ulla moved the t-shirt to the sink. When Markus wanted to retrieve his t-shirt he looked in the [MASK] ."
1012,1012,51,3,FB-C,"Markus passed by the wardrobe. Markus returned from his run and hung his sweaty t-shirt in the wardrobe.  While Markus was showering, Ulla moved the t-shirt to the sink. When Markus wanted to retrieve his t-shirt he looked in the wardrobe.",Yes,Start,End,2,1,4,0.09859243780374526,FB,C,wardrobe,"Markus passed by the wardrobe. Markus returned from his run and hung his sweaty t-shirt in the wardrobe.  While Markus was showering, Ulla moved the t-shirt to the sink. When Markus wanted to retrieve his t-shirt he looked in the [MASK] ."
1013,1013,51,3,FB-C,"Markus returned from his run and hung his sweaty t-shirt in the wardrobe.  While Markus was showering, Ulla moved the t-shirt to the sink. Markus was near the wardrobe. When Markus wanted to retrieve his t-shirt he looked in the wardrobe.",Yes,Start,Start,2,1,4,0.23721033334732056,FB,C,wardrobe,"Markus returned from his run and hung his sweaty t-shirt in the wardrobe.  While Markus was showering, Ulla moved the t-shirt to the sink. Markus was near the wardrobe. When Markus wanted to retrieve his t-shirt he looked in the [MASK] ."
